review_id,snippet_pt,review_creation_date,snippet_en
cfcd5cd3c0a87c578ecf12f7b0d65f5c,"Ainda não abri para conferir pois irei dar de presente, mas acredito que esteja correto. Chegou bem antes do prazo. Super recomendo..",2017-08-05,"I haven't opened it yet to check it out because I'm going to give it as a gift, but I believe it's correct. It arrived well ahead of schedule. highly recommend.."
bf0b76efc61e67b8d27219e8187954e5,Olha recebi no prazo certo veio tudo perfeito gostei muito e recomendo está loja sim parabéns e obrigado ,2017-09-09,"Look, I received it on time, everything came perfect, I really liked it and I recommend this store, yes congratulations and thank you"
1d372061a5052f8fcd73eaa8673125fd,Poderia ter chegado mais rápido.,2018-03-08,It could have arrived faster.
393d4ccebffa1f16690ddd3b0f8081ee,Apesar do atraso...Recomendo,2017-06-04,Despite the delay...
428265fc16a40d099624b58298421f4e,"Nao fui informada da tentativa de entrega, meu produto retornou ao remetente e a lannister.com não tinha noção do acontecido. Busquei informações nos correios!!!",2018-05-23,"I was not informed of the delivery attempt, my product was returned to the sender and lannister.com had no idea what happened. I looked for information in the post office!!!"
82badd02f690b2bacf097274834a8e8f,Parabéns foi entregue antes da data prevista,2017-12-01,Congratulations was delivered before the expected date
c97ec06564a89f385f858064ce4dd8cc,amo lannister ,2017-10-02,i love lannister
c169e78bd408bb8547968920c037a143,"Me manda um relógio Oakley tank falso,tentei entrar em contato com a empresa e não obtive sucesso. ",2018-01-18,"He sends me a fake Oakley tank watch, I tried to contact the company and was unsuccessful."
a255c1249960fd41cc75c59f8ba8ab1f,Excelente amei ,2017-09-21,Excellent loved
87505bea15bcac1bc2a18577d40ca186,comprei um capacete Taurus zareef v3 branco número 58 porém me mandaram um kit de pistão para cg 150 erro grosseiro por parte da loja espero que resolvam logo esse problema pois o capacete é presente ,2018-07-27,I bought a white Taurus zareef v3 helmet number 58 but they sent me a piston kit for cg 150 gross error on the part of the store I hope they solve this problem soon because the helmet is present
90679c70f1df876fb9fc43339933fc85,"gosto muito de comprar nas lojas lannister, mas ainda n recebi o produto acima, aguardo um retorno grata",2018-03-21,"I really like shopping at Lannister stores, but I still haven't received the product above, I'm waiting for a grateful reply"
c15eb3c29cd0c328d259c2072ce46c1d,"Pincéis perfeitos, superaram minhas expectativas.",2017-11-11,"Perfect brushes, exceeded my expectations."
1238139eea3ce571733a7331c89a549c,"Ótima compra,foi rápida e no dia da entrega correta. Parabéns!",2018-08-17,"Great purchase, it was fast and on the day of correct delivery. Congratulations!"
d5d0b99a43170ffc72b90294ee9a05b8,rapidez na entrega...ótimo,2017-06-22,fast delivery...great
dc5a8d609cb82d781bfb5f008b069a04,"FOI MUITO BOM COMPRA COM VCS,FIQUEI MUITO SATISFEITO COM AGILIDADE DA ENTREGA E ATENDIMENTO OBRIGADO.",2017-10-18,"IT WAS A VERY GOOD PURCHASE WITH YOU, I WAS VERY SATISFIED WITH THE QUICK DELIVERY AND SERVICE THANK YOU."
a0e996113577a158b65cba03a41a6db8,Eu não recebi o peoduto,2017-07-23,I have not received the product
28c3d8433aab6597dbef1c4f25f39359,Excelente atendimento e respeito ao prazo.,2017-03-23,Excellent service and respect for deadlines.
fea9cb96f01ec571eb21df48a44f7b28,"Péssimo, pois pedi um produto, ja paguei, dizia que ia chegar ate dia 24.11.2017, e não chegou o produto, ainda por cima, disse que esta indisponível.",2017-11-26,"Terrible, because I ordered a product, I already paid, it said it would arrive by 24.11.2017, and the product did not arrive, on top of that, it said that it was unavailable."
d96161f25d1372d84d720a97f2d0d0ef,Produto não entregue apesar do status estar o contrário. ,2017-12-04,Product not delivered despite the status being the opposite.
9db06d7456bec596838c0b8c46535b60,"O PRODUTO AINDA NÃO FOI ENTREGUE,SEGUNDO A NOTA,NÃO TEM O PRODUTO DISPONÍVEL PRA ENTREGA.
DEVERIAM PRESTAR MAIS ATENÇÃO QUANDO OFERECEM O PRODUTO PRA VENDA.ESTOU MUITOOO DESCONTENTE",2017-10-19,"THE PRODUCT HAS NOT YET BEEN DELIVERED, ACCORDING TO THE NOTE, THE PRODUCT IS NOT AVAILABLE FOR DELIVERY.
THEY SHOULD PAY MORE ATTENTION WHEN THEY OFFER THE PRODUCT FOR SALE. I AM VERY DISSATISFIED"
c5b1543a4748b93ed8eb2dfca4e11198,Recebi o produto errado. Não aceitaram a troca pelo produto correto. Comprei na lannister. A responsabilidade é de vocês. Quero meu dinheiro de volta de imediato.,2018-06-07,I received the wrong product. They did not accept the exchange for the correct product. I bought it from Lannister. The responsibility is yours. I want my money back immediately.
17e871e6eb6bf60cd6b75d8f48df9aa6,O pessoal e nota 10 eu comprei errado,2017-11-30,The staff and note 10 I bought it wrong
f27fb7dcb3e3610208b0e8c44b02776f,Gostei se.Ainda sendo pela a loja Amricana.muito bom.Obrigado.,2017-06-03,I liked it. Still being for the American store. Very good. Thank you.
9a89ed19650141e72c62b333ebed8104,Chegou no prazo! A caixa é muito bonita mas peca um pouco no acabamento.,2017-12-19,It arrived on time! The box is very beautiful but lacks a little in the finish.
e60fff0e79ffaec6aaed8819b27e98e2,"O emborrachamento e acabamento são ótimos. A película é boa, mas precisa de experiência para tirar as bolhas de ar.",2018-02-24,"The rubberization and finish are excellent. The film is good, but needs experience to remove air bubbles."
a0ecc5654f469401223730690bb2eb57,muito bom o produto e a entrega foi muito rápida,2017-12-20,very good product and delivery was very fast
65bb817eac8390bcaedd5f20bab84de7,As entregas do baratheon hoje demoram muito mais que anos atrás.,2018-05-04,Baratheon deliveries today take much longer than years ago.
414da9515032da5367f35bc7a6a41767,Não sei informar porque foi presente,2018-07-12,I don't know why it was a gift
82cf4dcfdab75b3ba9136fdcf00a14d1,Produto chegou em perfeitas condições !!,2017-10-05,Product arrived in perfect condition!!
3e45b1a0b220474c84e93b40d02082e0,Veio primeiro uma forma no prazo. As outras estavam datadas pra 60 dias... Com muita reclamação mandaram as outras duas... Então não existe coerencia com a propaganda. Prefiro comprar do shopping time,2017-06-02,First came a form on time. The others were dated for 60 days... With a lot of complaints they sent the other two... So there is no consistency with the advertisement. I prefer to buy from shopping time
db9cdf3bb79f7e5b6c8dc001ef52f7c7,Chegou antes do prazo,2018-01-09,Arrived before the deadline
59346d1b6482cc5f1f6c48a0a6187cd5,"sempre comprei nesse site e tudo chegou corretamente,apenas nesta ultima compra que tive problemas com a entrega de um dos produtos,que não chegou.",2017-09-15,"I always bought on this site and everything arrived correctly, only in this last purchase that I had problems with the delivery of one of the products, which did not arrive."
9258b018cff95838336b62b1d0557b70,Ainda não recebi meu produto não dá pra avaliar,2017-12-22,I still haven't received my product I can't rate it
d52df85a4d0ff5d28d7b848379f6e3bc,Produto não foi entregue na data do combinado.,2018-03-31,Product was not delivered on the agreed date.
4a19a81c98e91ef3a87538d219d37126,"Se vc não gosta de plastico, nem compre..
Mas é bem bonitinho, só achei caro.. Os desenhos não são bem coloridos.. 
Eu não compraria novamente..
Porem, minha cozinha ficou bem bonitinha..",2018-06-22,"If you don't like plastic, don't buy it.
But it's very cute, I just thought it was expensive .. The drawings are not very colorful ..
I would not buy again..
However, my kitchen turned out pretty cute.."
19e9e540ca74b00d929f7fd0b17441b2,Só recebi um jogo de toalhas vermelhas.,2017-10-27,All I got was a set of red towels.
162b120a0f7ef32e30a39603890a7e16,Acredito que o problema esteja nos correios mas o fornecedor não entra em contato para resolver a questão.,2018-04-26,I believe that the problem is in the post office but the supplier does not get in touch to resolve the issue.
710c9991607bd6f85365c1ada5515705,gosto muito de comprar pela praticidade e fidelidade do cartão com desconto,2017-09-16,I really like shopping for the practicality and loyalty of the discount card
c0459873fcc2b4abf707acf529e0b65d,Muito satisfeito.,2017-07-12,Very satisfied.
91b7c2898136ebfe5eef5aaabc0ccca5,"Produto chegou antes do prazo e cumpre bem a função.
",2017-07-13,Product arrived ahead of schedule and does the job well.
1d1e963265057798cc8d980a4371142f,Parabéns pra vc por cumprir tudo no praso certo ,2018-06-16,Congratulations to you for fulfilling everything on time
30db649bd6327888d3746cd9a7385c35,ótimo e muito bem embalado,2017-08-08,great and very well packaged
bf0948903854080fbc4f31d64d274d48,Nota 10 ...a entrega foi rápida e o produto gostei ,2017-02-23,Note 10 ... the delivery was fast and the product I liked
1db9b1e1f79f9c93905e645ed1d63859,Produto muito bom,2018-01-04,Very good product
348bb8ceafac15030e6311bee452c189,Chego muito rápido recomendo,2018-04-21,I arrive very fast I recommend
ec068d3cded12647bec94fba2369e34e,Recebi o produto em dois dias!! Tudo como esperado!! Muito satisfeita com a loja!!,2017-08-05,I received the product in two days!! Everything as expected!! Very satisfied with the store!!
f922cc4354d5f9d1bb74bff486829b5d,Até o momento não recebi meu produto,2018-03-21,I still haven't received my product
8845e041a936a15c528030cafbfe38f3,Sem reclamações,2018-03-06,No complaints
b7f48030bbcdf390fddfe8b819e18684,"Não entraram em contato, apenas cancelaram o meu pedido",2018-04-25,"They didn't contact me, they just canceled my order."
a4befe6a36a9c207dff6ed3436ccff90,Entrega rápida. Tudo nos conformes. Ágil ,2018-07-14,Fast delivery. Everything conforms. Agile
08e9e95f2e4a1bae22a7dab365383994,As panelas sao bonitas a mesma cor da foto porem achei pequenas mas sa boas,2018-08-17,The pans are beautiful the same color as the photo but I found them small but they are good
d3caac8bc40cb5a3a9d46297f3d9b16e,Ainda não testei o produto mas chegou dentro do prazo,2017-09-16,I haven't tested the product yet but it arrived on time
c3a8589c311c80d7e23246871c265cb0,me surpreendeu a entrega muito rapida esta de parabéns.,2017-10-04,I was surprised by the very fast delivery. Congratulations.
6ebe360ca512cf35d9b68cff50807bb7,"Cartucho funcionando bem cores firmes , ja comprei em outras lojas e acabei perdendo dinheiro .",2017-08-27,"Cartridge working well, firm colors, I already bought it in other stores and ended up losing money."
da6423d04225622a9860d77eea311a73,Bom serviço de entrega.,2018-04-27,Good delivery service.
0286596012824d4747ed5539ffa44123,produto entregue antes do prazo previsto,2018-05-02,Product delivered before expected time
b0900f625c78268dcbd100da0594b60b,"ENTREGARAM UMA COQUETELEIRA DIFERENTE DO ANUNCIO, TUDO SUJA EMPOEIRADA E QUE VAZA UM MONTE DE WHEY DURANTE A MISTURA !",2017-12-14,"THEY DELIVERED A DIFFERENT MIXER FROM THE ADVERTISED, ALL DIRTY, DUSTY AND THAT LEAKS A LOT OF WHEY DURING MIXING!"
fb79b950a18c45e3b106466fe3e83aae,"Loja muito boa, entrega no prazo, produto chegou antes do prazo",2017-12-01,"Very good store, delivery on time, product arrived ahead of schedule"
3fe0efd22610539da1396518b2974540,"Ótima desde a compra até a entrega, super rápida e vc consegue acompanhar tudo!",2017-08-01,"Great from purchase to delivery, super fast and you can keep up with everything!"
d29968c66327d68d8d226690327d0230,"Não recebi meu tapete, mas está marcando como entregue",2017-11-02,"I didn't receive my rug, but it's marking as delivered"
25611b2ada4ab6faf084e59c69b3e9cd,"Dessa vez ainda não recebi o pedido, muito demorado mais de um mês aguardando.",2017-12-31,"This time I still haven't received the order, it took a long time to wait more than a month."
7e0722db6a3a7904ec7964e8b81046db,Realmente o kit é muito bonito e o acabamento dos pincéis parece ser muito bom. Super satisfeita,2017-10-27,The kit is really beautiful and the finishing of the brushes seems to be very good. super satisfied
3e3bda1b62e8f4dec35845a50f9ef251,Loja demorou um tempo inaceitável para sequer postar o produto,2018-02-23,Store took an unacceptable amount of time to even post the product
8b21c9383786a0242933362ae468f63e,"Previsão para dia 09/04, hoje é 11/04 e ainda não recebi o produto.",2018-04-11,"Forecast for the 09/04th, today is 11/04 and I still haven't received the product."
fe34f23e3b04186f004aad0511c4ff2c,muito bom chegou antes do prazo previsto ,2017-03-29,very good arrived ahead of schedule
9152b4cbaa6e6da01e9f0d4a91703569,"Produto com codigo correto, mas a impressora não reconhece o toner.",2018-01-27,"Product with correct code, but the printer does not recognize the toner."
1d3bede39ce70e44f6236cdaa79f0b06,Não recebi o produto. Perdi a confiança de compras nas lannister pois vejo que seus parceiros não são confiáveis. ,2017-11-26,I didn't receive the product. I lost confidence in shopping at Lannister because I see that their partners are unreliable.
b0dbd1641680c110815b542c2cefb5ec,Top e rápido,2018-03-30,top and fast
cb33d2194c0bc6c3d2e7c4f0bc84e39a,Gostei muito,2017-04-28,I really liked
f6ecc5a1e25ec06b7f303f4c79528141,"Deveriam abrir mais opções para rastreamento, pois só é informado o prazo de entrega e não tem como saber se a compra será entrega antes do previsto.",2018-04-12,"They should open more options for tracking, as only the delivery time is informed and there is no way to know if the purchase will be delivered ahead of schedule."
07286dde7adc674ec902a8cc2114f4cf,"Gostei do produto, mas ele fica casando muita água e tá tive outros e ñ ficava casando.",2018-01-31,"I liked the product, but it keeps soaking up a lot of water and I've had others and it didn't keep soaking."
eeec098c06e401047820af4bbb191970,Nota 10 para lannister e targaryen!!!!,2018-08-24,Note 10 for Lannister and Targaryen!!!!
d3326d58985f61faf6b5e61e07d58cf0,"sempre comprei na lannister.com e nunca tive nenhum problema, com entrega, informações, compra etc. nota 10.",2017-04-19,"I have always shopped at lannister.com and never had any problems with delivery, information, purchase etc. grade 10."
e2151cbbe41614f383562310b6438748,Meu pedido veio incompleto. Ficou faltando um item.,2017-12-08,My order came incomplete. An item was missing.
00de348b758ffca73cd33543443da155,Produto excelente qualidade. Compra chegou na data prevista.,2017-05-10,Excellent quality product. Purchase arrived on the expected date.
8deb752bad6ec4f8e81d4bee4f370db2,Meu produto não foi entregue. Como devo proceder?,2018-02-08,My product has not been delivered. How should I proceed?
11b497b34a6af20dacf2fd787f47006d,"Produto entregue no prazo, muito bom.",2018-08-31,"Product delivered on time, very good."
2803a8a8fcdf6c2be3bf689e13b2bab7,o produto veio com os frascos dos elementos químicos vazios. Não sei se vazou no armazenamento ou no transporte. ,2017-10-12,the product came with empty chemical elements bottles. I don't know if it leaked in storage or in transit.
92c9cd89bbd375385a9688716d5b559c,Sempre compro nas lannister,2018-06-22,I always buy nas lannister
c023df3388015428911bdac7f03253b1,"Termômetro fácil de usar e preciso, apenas a bateria que é bem diferente e a reposição deve ser difícil.",2017-06-09,"Thermometer is easy to use and accurate, only the battery is quite different and replacement must be difficult."
dad64797e397bed32d9f51cc0f2e14f0,"Entregaram umas capas de travesseiros que não é pedido meu ?????

Edigley Ferreira ",2017-08-29,"They delivered some pillow covers that is not my request ?????

Edigley Ferreira"
eb13307f44dfb94ca1f75368dc52d0c3,"Recebido no prazo e em bom estado, ótima compra!",2017-04-01,"Received on time and in good condition, great purchase!"
c954719ee9713949803a78dc30c95329,"Chegou bem antes do prazo, ótimo produto ",2017-05-18,"Arrived on time, great product"
dab4196b4eae32b9df6a9b56caf4464b,Chegou em perfeito estado e antes do prazo! ,2017-10-25,It arrived in perfect condition and on time!
22c99f4b2582334375f2de5cee2fbd0e,"A loja foi rápida e o produto chegou no prazo. 
Demonstrou seriedade no atendimento. ",2017-04-08,"The store was fast and the product arrived on time.
Demonstrated seriousness in the service."
f0062b4ecf4aee045b9bfd0605e0b25c,"Parabens, superou as minhas expectativas!",2017-08-29,"Congrats, it exceeded my expectations!"
8ca20343768523e9ca3d863c7ac5a5bc,Ainda não recebi o produto ,2018-01-24,I have not received the product
73655428aed84e7293683e26614d5004,No site da lannister ainda constavque o produto está com a transportadora.,2018-06-10,On the Lannister website it is still stated that the product is with the carrier.
49dfaa416f08f4982f8f3ad340797a6c,"Cancelei o produto já fez 9 dias e ainda não recebi o dinheiro de volta,ainda esperando o dinheiro caí em minha conta como foi combinado com a loja",2018-05-23,"I canceled the product 9 days ago and I still haven't received the money back, still waiting for the money to fall into my account as agreed with the store"
be4a1c0bd3ec57ccabf6aca58c9c8648,"Ótima qualidade, maior do que eu esperava e muito macio. Entrega rápida. Recomendo!",2018-07-12,"Great quality, bigger than I expected and very soft. Fast delivery. I recommend!"
9e14fba7a3cb88c8a9863a3d5cc7747c,Difícil comunicação ,2018-02-28,Hard communication
5bec80ab42a742e91b518f7ff8ba07f3,"O produto chegou, bem antes da data prevista, bem embalado.O organizador é excelente, muito espaçoso e comporta muito bem os brinquedos.Adorei!",2018-06-30,"The product arrived, well before the expected date, well packaged. The organizer is excellent, very spacious and holds the toys very well. I loved it!"
d6371e6f7abd7c2c1c6cacfc606802cc,"Estou tentando ver se os parceiros da stark continuem com seus compromissos aos seus clientes. E pontualidade 
",2018-01-05,I'm trying to see if stark's partners keep up with their commitments to their customers. and punctuality
5152a49a1bb5ad5d61f5c2f4fdc2c173,"Chegou relativamente rápido, antes do prazo previsto, produto lindo, condizente a foto, e veio em perfeito estado, muito bem embalado.
Parabéns pelo cuidado e carinho com o cliente.",2018-08-02,"Arrived relatively quickly, ahead of schedule, beautiful product, consistent with the photo, and came in perfect condition, very well packaged.
Congratulations on the care and affection with the customer."
f589f13bad89c9a88f5c584026da1697,Ótimo produto !,2018-03-22,Great product!
32ca5e325ddaf8e82c7609a5d11f4800,Chegou rapido e tem otima qualidade.,2018-01-24,It arrived quickly and is of excellent quality.
9e48602d518a985e50f02926834be024,Chegou antes do prazo estipulado e bem embalado. ,2017-11-23,It arrived before the stipulated time and well packaged.
2eca1a882efae35dd7caf61551c0569a,"O prazo para entrega era de 14 dias úteis, chegou em 2 dias! Muito bom! ",2018-06-14,"The deadline for delivery was 14 working days, it arrived in 2 days! Very good!"
0445b83ba370fd87f976465b0a15c4f8,atendeu minhas expectativas!,2018-04-26,met my expectations!
970bad97e7019dbd4a4987c1cef1afd8,TUDO SAIU CONFORME COMBINADO. OBRIGADO.,2018-06-28,EVERYTHING COMES OUT AS ARRANGED. THANKS.
4daf45e7316c2c61b421bef909d8858e,Muito bom kit suplemento,2017-05-12,Very good supplement kit
7bb7907be50a19fe668c2b00b2483587,Produto muito bom e resistente. Entrega antes do prazo,2018-08-08,Very good and resistant product. Delivery before deadline
7bc293fc49d5d5c49d9d5d6b59d12b85,"Foi objetivo, prático e eficaz. ",2018-04-21,"It was objective, practical and effective."
cc50502cd8f7504cd0f097c891d979cb,"Meu produto veio com o CD de instalação quebrado, vcs vão mandar outro ?",2018-06-27,"My product came with a broken installation CD, will you send another one?"
b4da8eacb0495dc6f4b705e3c1826dfc,Recebi o produto antes do prazo. Excelente mercadoria,2018-08-28,I received the product before the deadline. excellent merchandise
b74de1fd789ba480cd0cce8e948557e3,Chegou muito antes do previsto,2018-05-20,Arrived much earlier than expected
69fd4c76e65288be8ec9e1193b651357,Pedi 2 vidros de 1000 l de forth cobre e 1 de forth enxofre . Só chegou até agora 1 vidro de forth cobre,2017-11-25,I ordered 2 bottles of 1000 l of copper forth and 1 of sulfur forth. Only 1 glass of forth copper has arrived so far
073cf71c1e2d634d5424cf34a7679cb9,kkkkkkkkkkkkkk,2017-12-28,kkkkkkkkkkkk
6622e62f8df8a11fcd0b054ced58fa53,Solicitei um produto e veio outro. Já entrei em contato com a central de vocês e estou aguardando o código para reenviar para o correio ,2017-07-06,I ordered one product and another came. I've already contacted your central office and I'm waiting for the code to resend to the mail
d0407445bcca021048a70e29976d29a2,"Eu recomendo a outras pessoas, excelente.",2018-08-03,"I recommend it to others, excellent."
a85ddf5dee2c3daccb578d96422a5f84,"Iria comprar mais de voces, mais vi que quanto mais produtos o frete dobra ou triplica!!! ",2017-04-19,"I would buy more from you, but I saw that the more products the shipping doubles or triples!!!"
96b9f6a6bda6908a59c0a0c9a6141d2c,"Meu produto foi entregue parcialmente, falta 01 produto e consta no status que foi entregue.",2018-08-14,"My product was partially delivered, 01 product is missing and it appears in the status that it was delivered."
ff0693cd9ed942fed4dc10a397be570d,"Boa tarde, não recebi as pétalas, somente o adesivo para parede. O que faço?",2017-10-25,"Good afternoon, I did not receive the petals, only the wall sticker. What do I do?"
aa71e150e5d81b0ff638b0362bb45881,Excelente vai ser muito útil. Muito obrigado!,2018-06-05,Excellent will be very helpful. Thank you very much!
a12d0b5e76d63f45366ec7ea4063d617,"Entrega a jato, vendedor correto",2018-07-11,"Jet delivery, correct seller"
d4dd58c8c062138b5aca932d0b8a9f32,"Gostei, foi entregue no prazo acertado.",2018-01-17,"I liked it, it was delivered on time."
28746c076a77d8b7d3a8bc47dab28f94,Entrega rápida e produtos corretos....,2018-07-14,Fast delivery and correct products....
ed61bd3c0d072279ee7af94c22fb21f1,Não estou entendendo?! Por q desta avaliação?? Cadê meu produto??,2017-03-11,I don't understand?! Why this review?? Where is my product??
27482360ef0b67f50300db6618ec0770,"Preço bom e compra fácil
",2017-05-17,Good price and easy purchase
ca6b362861568be4af7f854aeb8642a3,Recebi bem antes do prazo,2018-05-19,I received well before the deadline
5b01e5235d789ef2cc9b87bf09c85172,recomendo de +,2018-06-16,I recommend from +
360df94a293698ff75fcd3779bcca3bd,Produto chegou no prazo o problema que veio na frente da capa danificado faltado couro embaixo por sinal falam que couro mas não muito ruim !!! Não recomendo essa loja !!!!,2018-03-16,Product arrived on time the problem that came in front of the cover damaged missing leather underneath by the way they say leather but not too bad !!! I do not recommend this store!!!!
5d75b63ae0fac2c819031b51170b9f1e,O produto não chegou até hoje!,2018-03-30,The product has not arrived yet!
632ca34143ae20bbcd2861e9283a4f2e,Recomendo produto de ótima qualidade,2017-03-18,Recommend great quality product
6b4f0f52e55a6d8cfe05aa0e7ec769ad,"Na primeira vez que comprei eles ligaram pra saber o sabor que eu queria, uma vez que não tem como escolher no ato da compra. Dessa vez não ligaram mandaram de baunilha que não é tão bom como chocolat",2018-01-09,"The first time I bought it, they called to find out what flavor I wanted, since there is no way to choose when buying. This time they didn't care they sent vanilla which is not as good as chocolate"
964a9d7016272694ddb17e23e5ade46e,"produto chegou muito rápido, ótima qualidade.",2018-02-06,"Product arrived very quickly, great quality."
4ba063619a7c2758f8e9fb013e95753f,Qualidade otima.,2017-11-07,Optimum quality.
adf2f1faa3712d93edcf1a405ea5ee99,PRODUTO ENTREGUE DENTRO PRAZO ESTABELECIDO.,2018-05-06,PRODUCT DELIVERED WITHIN TIME ESTABLISHED.
e136151cc080d267cbeceba07763279d,Gostei do produto muito bem embalado. super recomendo,2017-10-25,I liked the product very well packaged. highly recommend
0073ab5e971a35e8814d542798699fd6,"Fiz a instalação como dizia no manual, porém o aparelho não funcionou.",2018-08-29,"I did the installation as it said in the manual, but the device did not work."
1060a2ab4f150d41411611e72a616c16,"A cor recebida foi diferente da escolhida, mas combinou com a composição do quarto.",2018-04-25,"The color received was different from the one chosen, but it matched the composition of the room."
b0baf7b354d01ab0dfbc1f006254fe05,A encomenda chegou certinha e antes do prazo previsto. Recomendo! ,2018-08-07,The order arrived safely and before the estimated time. I recommend!
c794fc45f0f04fe1590098fb085b1d63,Produto entregue antes do prazo estipulado! Recomendo a compra!,2018-07-26,Product delivered before the stipulated time! I recommend the purchase!
56414e2c45b6fea37aceaba17a789aab,"Ótimo produto, entrega antes do previsto... Certamente procurarei a loja no futuro para outras compras.",2018-07-07,"Great product, delivery ahead of schedule... I will certainly look for the store in the future for other purchases."
3de3ea1f194e5c1fcf9a6451d3d1a956,"Até a presente data não recebi o produto mas já informei por e-mail o sac de vcs, estou aguardando uma posição.",2018-01-11,"To date I have not received the product but I have already informed your sac by email, I am waiting for a position."
5575a88b8c0f0d529b4e12d9f91ef06b,"excelente produto, recomendo",2018-06-27,"excellent product, I recommend"
e8439b14d7ccff0783af13ec3e990f24,Nossa muito rápido e produto de qualidade,2018-02-28,Our very fast and quality product
56cdff4c6edfb32be7475beba83af322,"A entrega chegou bem antes do prazo estipulado.

Muito obrigada!!",2018-07-08,"Delivery arrived well before the stipulated time.

Thank you very much!!"
ae21eba5e65c4b38b8ee2cf9e544283b,"Não veio as duas mercadorias pedidas, apenas uma das unidades foi entregue.",2018-05-19,"The two goods ordered did not come, only one of the units was delivered."
7c13593fbb3317137ce7d58995ea1ba1,Chegou apenas a nota fiscal ,2018-08-01,Just received the invoice
8db9d643eae79d7dcbae7650c40bc3cd,Greve caminhão demorou um pouco mas perfeito ,2018-06-02,Truck strike took a while but perfect
2d65a944c93f3462e21359b6bc3fd8f9,"Produto bom,mas achei que o Edredon fosse bem mais grosso",2018-06-20,"Good product, but I thought the Duvet was much thicker"
5b6b222355a6247637275f65c7c2d729,"produto muito bom, conforme anúncio e qualidade muito boa",2018-01-27,"very good product, as advertised and very good quality"
3aa59f2b53a935ed8fa3a56ba0adf20e,"Comprei no fim de Novembro/2017 e a previsão era para 22/12/2017, chegou em 14/12/2017.",2017-12-15,"I bought it at the end of November/2017 and the forecast was for 12/22/2017, it arrived on 12/14/2017."
487f8e0707bcbac24bfd63b100198726,"Não fiquei satisfeita c a entrega. Disseram q houve ocorrência por nao ter ninguém em casa, o q não foi verdade. Tive q ir até o correio para retirar o produto, sendo q paguei pelo frete.",2017-09-28,"I was not satisfied with the delivery. They said there was an incident because there was no one at home, which was not true. I had to go to the post office to pick up the product, and I paid for shipping."
df689417a824c662399014c372a2cbd2,Chegou antes do prazo dado é o produto em ótima qualidade. ,2017-05-23,Arrived before the deadline given is the product in great quality.
9954bd98bc65dfbd213a5df59f7b9574,"Otimo, como esperava ",2018-08-10,"Great, as expected"
a08ce1f8b3ee0a422c230c71d3d3c9f0,"Nóta 10 tudo perfeito
Produto muito bem embalado.",2018-07-14,"Note 10 everything perfect
Product very well packaged."
d13d8a1a8ecaa2428a848ab43d79a284,O entregador poderia ser outra empresa pois já comprei outros produtos nessa loja e a entrega era rápida e segura pois era feita por uma empresa que dava mais atenção ao cliente,2017-05-25,The delivery person could be another company as I have already bought other products in this store and the delivery was fast and safe as it was made by a company that paid more attention to the customer
d83266b693a5efb48f5fbae3f120637e,"só entregaram até agora 1 produto( unidade) , Falta entregar o outro produto que Comprei.
Foram 2 unidades.
E até agora não chegou o outro filtro.
Estou preocupado.",2018-07-07,"only 1 product (unit) has been delivered so far, the other product I bought is yet to be delivered.
There were 2 units.
And so far the other filter has not arrived.
I am worried."
ec43768e3d2cb4c9d3d9e6709a4f9200,Eu comprei 2 produtos: uma máscara do Hulk e uma mochila do Hulk. Somente a máscara foi entregue. Gostaria de saber como proceder.,2017-11-05,I bought 2 products: a Hulk mask and a Hulk backpack. Only the mask was delivered. I would like to know how to proceed.
02bc7560638893ea3d61a3f775ce7c5d,"ótimo produto, ótimo atendimento, entrega..",2018-07-07,"great product, great service, delivery..."
928704b71562eb57e79593b7e9e04be1,"Produto veio com bolhas e uns cabelos ou pelos pretos, enfim quero devolver e preciso do código para postagem.",2017-12-05,"Product came with bubbles and some black hair or hair, anyway I want to return it and I need the code for postage."
9c01d29282d21ad5ab4385a71c53ec85,"Eu recebi mas compreo o produto errado,queria ver para poder trocar. obrigado",2018-02-22,"I received it but I bought the wrong product, I wanted to see it so I could exchange it. thanks"
61d37d0493b0a3f3bacd45fd91c21a76,Funcionou perfeitamente no meu ar portatil springer 12.000 btus,2018-03-04,"Worked perfectly on my portable air springer 12,000 btus"
23c3c36bf586741e2da32bb919c78aba,Atendeu as espectativas,2018-03-28,met expectations
b7a04a7cf1b113dd6798fcd3a4b1ed7b,Amei minha cortina é linda e chegou bem antes do prazo,2017-10-21,I loved my curtain is beautiful and arrived well before the deadline
216d2105740bd28f1281389805a82255,"Esperava mais do produto, cobre leito fino e sem boa qualidade",2018-01-25,"I expected more from the product, thin bed cover and not good quality"
7d838ea8d9128dd16206fc32bcaa9ef1,Estou muito satisfeito.,2017-10-24,I am very satisfied.
62c5649a423353f169127c62e0db79df,Estou com um cancelamento em aberto e o prazo de 48h já acabou e eu não obtive retorno. Sinto-me lesada: produto falso. Não arriscarei minha saúde com esse produto duvidoso. Aguardo retorno urgente.,2018-05-23,I have an open cancellation and the 48 hour period has already ended and I have not received a response. I feel aggrieved: fake product. I will not risk my health with this dubious product. I await an urgent response.
