x,y,cluster,sentiment,topic_proxy,review_id,review_text
0.5035809,0.26741186,1,Positive,product,841663365edd78908d63f8600f2c5343,produto perfeito ótima qualidade
0.40497464,0.12825638,1,Positive,delivery,1adbf471f5b16ba38eb5fc64f7fb0432,feliz pelo produto e a entrega rápida
-0.15684275,0.19546065,4,Positive,delivery,0b77e1e57a585a84c59559909e975a3e,entrega no prazo sem problema e boa compra
-0.03497512,0.27094528,6,Neutral,product,6c7bb4ac02bdd1fc86fa31540d0f25bd,o produto chegou muito rápido embora o modelo do controle não foi o anunciado e sim um similar e talvez genérico inclusive a nf menciona o ct toshiba e foi recebido um com modelo crs
0.03987743,0.07915323,3,Positive,delivery,d9837bc108f1be75d92c94abd5b83f7d,mesa muito adequada para aquilo a que se propõe facilitando o uso do notebook em qualquer cômodo da casa embora simples é sólida e bonita ponto negativo entrega por correios demorou q previsto
0.14008357,0.1549446,1,Positive,product,5d00ea63f1fa534d3b048abec956ef0d,produto de qualdade
-0.36214846,-0.069896445,2,Neutral,other,3babf78ea7ebd3395bd784072affc402,ainda não recebi a compra
-0.22188643,-0.2631699,2,Positive,other,23c3403a5edaaa1ad2c2bdc2103762bc,favor reenviar pois demorei a buscar no correios ai o correios renviou para agencia de origem
-0.066916846,-0.38557848,0,Positive,other,51a5189ae6cb6702a01fb0601570ff8c,joia pois chegou bem antes da data prevista
-0.38354993,0.12055328,3,Negative,product,caa93937f05ce39cc147f46f92b53b4f,o produto chegou incompleto comprei tres colchas e so chegou uma
0.037912562,0.04442229,3,Positive,other,9010172489130c48eabfb4dcd180b974,as bolsas são lindas parecem ser muito resistentes vou amar usar elas com meu bebê recomendo a compra com certeza
0.20565625,0.4645495,6,Positive,delivery,3f71623468cedc568c2617cb57e324bc,dentro do anunciado produto e entrega com qualidade
-0.41210777,0.13490161,2,Negative,product,d50314c9bb245c517884983bbb1d667a,devolvi o cartucho pois comprei um produto e recebi outro a empresa já recebeu o produto peço a lannister com informar quando será realizado o estorno no meu cartão de crédito
0.17446248,-0.2677108,5,Positive,other,fb82ce5262889da512f5eb58cef6fe1b,uma cadeira ótima para relaxar
0.54714304,-0.31150144,5,Positive,other,47544e845a3a250e89ad0a09010a3aca,muito bom perfeito
0.36234075,-0.011937268,1,Positive,delivery,a691269a45388d1608a204a4bcae08b6,estou satisfeita produto condiz com a minha expectativa a entrega foi rápida estou realmente feliz
-0.37828404,0.038324855,2,Negative,product,8c75bb05db22fb6c67bd3c67b2253884,enviei um comunicado para as lannister sobre o produto que me foi entregue faltando um dos pedidos até agora aguardo retorno vou acionar a policia caso não seja enviada uma resposta sobre a regul
0.229284,0.078044675,6,Positive,other,8d145448b02e5546abe6c1848b9aff81,excelente material chegou antes do previsto
0.14099427,-0.45294335,5,Positive,other,cf6b21b4656923f15452276abafdc2ff,recebi corretamente
0.40169317,0.005618982,0,Positive,delivery,b738027f17e1e99d1f28383e84ed8948,entrega extremamente rápida satisfeito com o serviço
-0.19205764,0.26569748,3,Negative,product,0c3ae959de4846a08ae4c1c3aa889d23,produto não é original dá motorola
-0.21692322,-0.3014866,3,Neutral,other,b0cb84ebf396d96d9a28822d82173852,nada como o original
0.38796794,0.26457047,1,Positive,delivery,a24a720595914e167a05e78ebd7eb6b1,entrega rápida ótimo produto
0.32453752,-0.19793087,5,Positive,delivery,b40a11b7a52d431e3c545ed0685b73e4,relógio lindo perfeito entrega super rápida parabéns
0.35329145,-0.13339618,5,Positive,support,bc9283d48532d0f8eba40af087289d8e,vocês são excelente profissionais atendimento ao cliente vcs são os melhores obrigada pela atenção
-0.010661468,0.4111142,6,Positive,delivery,1da74dbb9297c518c2af7f2118061584,produto entregue dentro do prazo
-0.023495823,0.15292433,6,Positive,delivery,c4fd6bbeb69f07d7a6fd51f499cf3e1d,recebi o produto no prazo e dentro das expectativas
0.17558385,0.05749882,4,Positive,price,86a3ebd9200e9584486bc3aee5295a58,custo beneficio bom
0.37993592,-0.34802237,5,Positive,other,b3e6358d509b35f45eb724a760eb5731,bom foi entregue no tempo certo
0.21553554,-0.34561673,5,Negative,other,0b00941c6eac6a6ab86086768dc6af01,sem comentários
0.20460637,-0.41052708,0,Positive,delivery,784699a98d2325304381dd4686c1b0fc,só de chegar exatamente no prazo já ganhou meu conceito parabéns
-0.48150432,-0.023111,2,Neutral,product,90e08dc058c0d5aef5584581df447dd1,recebi o produto errado
-0.3577423,-0.26758075,2,Negative,delivery,2d9b7acb5c247ec31ce7a18f42bbbc20,fui no correio buscar meu produto só derem um produto é outro disseram que não estava lá fui buscar hoje é disseram que mandaram de volta fui no prazo quero frete de volta pois vou na justica
0.29946166,0.28910622,6,Positive,delivery,32c590c829429732dbc7551960965c6c,ótimo produto entregue antes do prazo satisfeito
-0.4988646,0.0070325956,2,Negative,product,b56f67be922a00943a4de6c8dcbe2483,não recebi o produto
-0.32419175,0.29081222,2,Neutral,delivery,8cb6526ca2ff0db120fff0cb67578478,o frete deveria ser cobrado pela quantidade total adquirida e não por cada produto comprado no meu caso comprei refis de filtro e paguei fretes sendo que poderia ter pago um só proporcional
0.12605122,0.12575221,1,Positive,delivery,d7a6c3f2e48b5f0d4af324d1feff0052,muito bom mas o frete poderia ser mais em conta já que era um produto não volumoso e nem pesado mas de qualquer maneira estou contente em ter recebido a minha mercadoria
0.2856146,-0.10074996,5,Positive,product,39144bdc7c05494430e408b960c2609b,eu amei o meu produto
-0.44928825,-0.102996394,3,Positive,other,c23ff9dd2f6db3e6d9d066e0511a156e,o aparelho não veio acompanhado do cabo de antena externa
0.3027408,0.3889571,6,Positive,delivery,64276f6c4dd09aa04db0de08d9b858f4,cadastro rápido excelente produto e prazo de entrega antes do esperado
-0.13291961,0.12578905,4,Positive,delivery,fc95279f1923ef747d020449381d7816,ouve uma demora muito grande da parte dos correios para me entregar o produto pois eles estavam em greve mais enfim acabou tudo certo recebi o produto certinho recomendo essa loja todos os cliente
-0.45111072,-0.109443225,2,Negative,other,92eef30e5fc30a92440e557dc9864f47,até agora não consegui fazer esse troço funcionar testei vários programas e nada não reconhece meu carro é um santana
-0.19884664,-0.17824239,3,Neutral,other,7a4ad8893bc37038742e032af69c1aa8,comprei staik gel e uma sopeira só recebi um staik gel por enquanto
0.057294473,-0.09247818,4,Positive,other,e3d67130271ae31bc120c334892279d7,a lannister com está na minha lista mais top quase tudo que tenho comprei por ela sem problemas recomendo a todos pois durante estes mais de anos nunca tive problemas
-0.30935985,0.19288483,2,Negative,price,7d32e7a3bf94535d91db0bdbd7134099,comprei um varal de chao de e recebi modelo que custa bem mais barato a empresa nao retorna e mail e nao atende telefone e o stark nao se responsabilisa pela transçao feita no site deles
0.31090832,0.040855847,4,Positive,other,7bb344dcbdbaf2377dd64bf374f71b21,loja muito boa
0.33676672,0.30789056,1,Positive,product,cec6854ac1b168b6d3bf9c6b25804437,chegou bem rápido produto de qualidade em relação ao preço
-0.32157183,-0.10119465,2,Negative,refund,c080bb1d42ced1d73e014ce813c25bca,boa tarde efetuada a compra de cartuchos porém só recebemos já efetuei uma reclamação e nada foi feito favor verificar urgente para que o pagamento não seja cancelado
-0.5052537,-0.16287896,2,Neutral,product,d4b01e291c359e40c2d1aa185edd17ba,não recebi pois estava em viagem o produto ficou poucos dias no correio entrei em contato com as lannister mas até agora não reenviaram
-0.26798952,-0.19645712,2,Positive,other,dc5933791fc558aa2d4c617b338a880a,a torneira é linda só não sei o funcionamento pois ainda não a instalei
0.19603057,0.42002574,6,Positive,delivery,c64560c00f44df7d1eeb6b4b5dfb478b,a entrega foi antes do combinado o produlto de alta qualidade
-0.39975035,-0.19223896,2,Negative,delivery,9381a9affc9d901498e8f59da637d9d1,pedi luminárias e recebi até o momento somente já reclamei para o entregador porém não recebi ainda a luminária que está faltando
0.29471636,-0.49629816,5,Positive,delivery,d4d4f5517c3e527f605a7e0beeed958e,adorei chegou tudo conforme o meu pedido e dentro do prazo obrigado
0.31573188,0.31940156,1,Positive,delivery,52f51295a4c55a0a24ed9cca89044447,bom produto é rápida entrega
-0.5507793,0.2645317,2,Negative,product,22d92f3f53fb9751a8adbddc152762bc,o produto ainda não foi entregue se eu soubesse que essa loja usava os correios nem teria comprado pois os correios estão dificultando os esclarecimentos
-0.3825003,0.16780803,2,Negative,delivery,eacd72e18cfbf78bac35cc55d9c6109b,fiz uma compra na loja paguei pelo frete para receber o produto na minha casa e não ter que pegar nos correios se eu quisesse buscar o produto compraria em uma loja física
0.32249242,0.39464322,6,Positive,delivery,28fe30d290bd10088da6a80d4d2bb7fa,bom produto antes do prazo de entrega excelente
0.4384249,0.23814371,1,Positive,delivery,fb1ced216a53e930aac853a87d082c63,ótimo produto rápida entrega super recomendo
0.12364799,-0.066194706,0,Positive,delivery,4b966d7d1873ef87048235525170f495,recebido antes do prazo e em perfeitas condições
-0.3120611,0.1140654,2,Negative,product,b4c6af5bce6dc2f4010f934bad9102fd,me enviaram o produto errado diferente do anuncio quero a troca do produto aguardo resposta
-0.48304546,0.10871088,2,Negative,product,e4652f1bda612f9a73908f58554f4edd,comprei e não recebi a encomenda e o pior não estou sendo informada do porquê de não ter recebido o produto ainda péssimo atendimento não comprarei jamais
0.3782109,-0.0529195,5,Positive,product,b55c240e388042efbb73a676a5005943,ótimo muito bom gostei da atenção e do produto também
0.18061318,-0.26640794,5,Positive,delivery,c127d358ba8da24791723a2df3740a4a,adorei a toalha muito bonita e chegou antes do prazo
-0.5198615,0.16519734,2,Negative,product,afb30d999324a9bf0e8b8e8c36dd688d,produto veio faltando acessórios e ate agora não recebi
-0.42854196,-0.054606818,3,Negative,product,a5f9ade8de727e28dbfb7a2ac9b31a52,minha progressiva chegou violada além não estar lacrada veio com a quantidade de produto à menos faltando mais ou menos ml
0.2721408,0.24792716,4,Positive,delivery,c2fac1392a0ab55f8a61fe9157957ef5,loja séria com seus compromissos entrega rápida excelente loja para se comprar
-0.39676762,0.13507515,3,Negative,product,e7c82b9fb4f3d634c56895962343a961,a loja me enviou um produto errado comprei um produto de quase r reais e me enviaram borracha de relógio de plástico
0.42654425,0.23793009,1,Positive,delivery,fe422274715dc5aabdd005be3eed66b1,produto excelente bom preço rapidez na entrega estou satisfeito com a compra
0.2879647,0.44737086,6,Positive,delivery,e2690e40f2aa33398e265bb889bfbb5a,produto em perfeito estado entrega antes do prazo recomendo
0.3503245,0.3340918,1,Positive,delivery,9db3a82b5846a72df85942468a339974,excelente produto e entrega
0.3148036,-0.027829058,1,Positive,product,c4ae237480fe905882303a0510e890bb,produto exatamente com imaginei lindo
0.5178221,-0.43335363,5,Positive,other,0e222f5f295398a90bd9401757595d2e,muito bom goste
0.25389373,0.32322696,4,Positive,delivery,5e23e3e6e7a2dd6ff3a0e7096f54aea9,tudo nos conformes tudo bom preço prazo qualidade d compre também
-0.4142992,-0.074699365,2,Negative,other,95c99bda06406ad5b6444a4fe4457d32,não esperava que as lannister se associasse com empresas que não cumprem com a pontualidade e o compromisso feito estou profundamente desapontada
0.26755327,-0.43335545,5,Positive,other,36c0f6251a2900d4309573b4c485020c,gostei da pontualidade
0.29550856,0.4435083,6,Positive,delivery,a63220a874dce0757bae99bcdb91c49c,produto ótimo como esperado embalado muito bem entrega antes do prazo
-0.43621188,-0.40640518,2,Negative,other,b1ae4c10edee13a0d3737b7d5605653b,não recebi nada
-0.31144005,-0.13344897,3,Negative,price,02f29e4ac238024f80ed96cc0f30e772,não gostei muito fina não é cara mas por esse preço compro uma melhor
0.062131077,-0.30297157,0,Negative,other,414bd5bdc0867b4b4230c048d11d3328,esta nos correios desde
-0.37770098,0.15196615,2,Negative,product,4d43ed12f66ae05171b0564614d641c4,ainda não recebi produto e já enviei mensagem para a loja sobre tal situação estou aguardando resposta sempre comprei na loja e nunca tive problema espero que agora resolvam a situação
0.40350884,0.24539602,1,Positive,product,4b9a4d35b09a803f03608918e320db35,produtos de acordo com a descrição as cerdas dos pincéis são super macias amei
-0.43842578,-0.22371131,2,Positive,refund,20e8aa7752a6cbea36e3db04c2b35e0a,eu cancelei a compra
0.2848481,0.32838342,6,Positive,delivery,7789a8fbfd0a8a5dd80bf8dd425c1f98,produto perfeito de acordo com o descrito no site boa qualidade e a entrega foi antes do prazo previsto
0.10209085,-0.118102536,4,Positive,other,a7114b2d91aed4a2a884b22d3950d02e,comecei a tomar agora espero um resultado cfe pesquisas na internet
-0.25086236,0.079106756,4,Negative,delivery,e242683494b12963102e54791bf922f7,compro no shopping a anos nunca atrasaram um pedido muito pelo contrário sempre chega antes do prazo dessa vez não chegou até agora
-0.18088275,0.25936297,3,Positive,product,589f4509a98581822876d617aa31bf6e,só gostaria de ter a certeza que o produto é original senti falta do selo da importadora e selo holográfico além da fixacao péssima
0.26861572,0.08144318,0,Positive,delivery,b96f3bebb519188bd2f1bb0406123535,como sempre o stark entrega bem rápido antes até do prazo previsto recomendo sempre
0.32772386,0.26133195,1,Positive,delivery,09d0c603f0084d3898012b5abc2f0800,tudo perfeito produto igual ao do site chegou antes do prazo recomendo
-0.49087107,-0.16072235,2,Negative,delivery,efa7accefa49029eeafc91dae73f1b0e,paguei um produto que valia três vezes o que me entregaram fiquei super irritada e insatisfeita não recorri devido a mão de obra que me daria a devolução
-0.20605189,-0.47212026,3,Neutral,other,01b8dd88774449d3dd7fe4ed25a90b6c,acho que deve ser culpa dos correios
0.38953477,-0.014172979,4,Positive,other,1b00a790092fc8e4ac468e515523debf,ótima loja recomendo a todos
-0.34035584,0.32172084,6,Positive,delivery,3aca7841df38cb622e9fa352630415f4,produto entregue dentro do prazo porém somente após receber o produto identifiquei que confundi o modelo
-0.24693532,-0.22810978,3,Neutral,support,a64559b0998a5a6458fed5d13f1846a6,veio numa sacolinha mó feia fora da caixa
0.21440412,-0.102137566,4,Positive,other,739fea7e30239b3aa338a5c83ec57a0c,minha filha adorou a mochila super recomendo
0.11583449,0.061226584,4,Positive,delivery,33479bd0c153d68cffc68c5ba2f744d1,estou satisfeito com o produto e a entrega só achei o frete caro
-0.37948704,-0.15437755,2,Negative,other,55bc097bf380cffd36a1d0a9efe200ff,comprei dia e ate hj dia nao recebi e os correios discaradamente diz q veio aq vezes so transtorno com essa compra
0.2091064,0.07338377,6,Positive,product,f4750e6835f314b88d75b82d60efa62a,o produto veio muito rápido estávamos aguardando para a próxima semana obrigado
-0.32359296,-0.19694513,3,Neutral,other,6e3ec7184f5630c488940a69cef3516b,faltou o manual
-0.03253576,-0.31799456,0,Positive,delivery,dcf50b04b27040e4470112c1034cd33e,chegou antes do prazo marcado nenhum problema
-0.48207766,0.07153558,2,Negative,product,2f1a4863c07e6cc0d9cc966ac127ba2f,não recomendo pois o produto não estava de acordo com a descrição do site devido a minha falta de tempo e o excesso de burocracia para a troca acabei não trocando e fiquei no prejuízo
-0.2209647,0.12367355,2,Positive,delivery,e20072dee194a91dd486e9c505d97edc,ótimo produto adorei chegou antes da data prevista para entrega porém tive que ir buscar nos correios e só me comunicaram isso dia antes do produtor retornar para o fabricante
0.18736808,0.3276073,6,Positive,delivery,3bd8d66a6543e4d182d2c08c3a1a0319,entrega no prazo produto com embalagem perfeita
0.47362572,0.24705425,1,Positive,product,6f3ffebe8d8c553deecc5a6ae5fdeaaf,produto muito bom atendeu as espectativas
0.2373137,0.1835418,6,Neutral,product,7581c528278e09f08c237f8921f9b951,muito bom o produto e chegou antes da data prevista muito bom
-0.41559893,0.06817617,2,Negative,product,6aac1edc81d9cf0cec10771c0cb4ddb8,recebi apenas dos produtos que comprei
0.17593934,-0.17928678,5,Positive,other,9c37c579daaba0d8e1e940c22386e540,a avaliação acima expressa a minha opinião
0.037511915,0.37041637,1,Positive,product,e760456fee18b5d7ef6ab72b15c29b7d,produtos com embalagem intecta
-0.41318136,0.1392678,3,Neutral,product,0097f9e08a8802ed513b92a2b5d1b478,a cautela pela indicacao e que recebi o produto faltando um item manual de instrucao o cabo de forca nao compativel com o orificio do aparelho para carrega lo devido ser mais grosso que o encaixe
0.28107572,0.37429988,1,Positive,product,3a42c2ff93fed67b7e0cb57038752191,foi super agil e seguro a compra recomendo pois o produto é de qualidade
0.2996688,0.39978543,4,Positive,delivery,d6a0d62ec650dd57f17b6f66ccd6baee,excelente o processo de compra e entrega do produto recomendo
0.2228954,0.19042048,6,Positive,delivery,890fd5853e35b5b346ee00015d321810,o produto chegou dentro do prazo e exatamente como anunciado
0.03490199,-0.26275608,3,Positive,other,5c879d993992c10b0bf784b7bb66faac,nadadeira top super macia como eu procurava
-0.2117671,-0.1340592,3,Negative,product,8d1f14ee3841f8e908b7a52476d4cfcc,mandaram outro produto no lugar do que eu comprei comprei uma bumbleebe mandaram uma batgirl que já temos minha filha aguardava essa boneca ansiosa pois estávamos atrás há muito tempo
0.36145014,0.033698462,1,Positive,other,cc07f65f1898d3d2e235371b744b37b1,excelente a prestação de serviços recomendado
-0.34174937,-0.12962298,3,Negative,other,73b02ff4a93202520d38e5e20cb5859b,tanque de água não tem uma trava quando é posto sobre a base do umidificador fica solto vem com uma alça em cima que quando vc pega vem só a metade do aparelho e se n tomar cuidado derruba a água
0.1617483,0.4324856,6,Positive,product,58504a6939084a5ffb417e3c8d67fd71,produto de qualidade conforme o anunciado o pedido foi entregue dias antes da data inicial uma maravilha
0.11519681,-0.3055023,0,Positive,other,d478d9bbcba13bb89113911473dd6e93,foi muito rápido que recebi a encomenda
-0.19176385,0.20773843,6,Positive,delivery,b66f0ef0ae4e1da2cfe6a3ec76b5246f,recebi o produto bem antes do dia previsto para a entrega satisfeita demais com o produto e com a loja
0.17774941,0.28553894,6,Positive,delivery,6bd88a3b9d13bd5ff07a9f530111f43c,entregou o produto no prazo recomendo
0.33494544,-0.41386473,5,Positive,other,2dd8333c9a433c91ca2c2dd8b1e9621c,eu e minha noiva adoramos grande e lindo
0.42252266,-0.32138735,5,Positive,other,3ee617758202fda4092d2b7186983bfc,tudo perfeito
0.15117581,0.24427739,6,Positive,delivery,81dd13a4036187859fae87c7ea4a26d9,produto entregue no prazo td certo
-0.20971978,0.05710823,3,Negative,product,3f051dbf71cf8e6dd11035d7e0f59935,o produto não é o mesmo da foto fiquei com o produto porque gostei da cor mais me senti enganada pois pedi um produto e chegou outro
0.29861498,0.36274377,6,Neutral,delivery,8525d837d585c32e98aa6e3db41f8da6,bom produto atendeu as expectativas e a entrega foi rápida
0.5208265,-0.29115766,5,Positive,other,69ce9e92d0c4e3ef84f30ff05795c26b,excelente tudo
-0.073166855,0.17486128,4,Positive,other,5794cb972060057eea3573224d4684b3,lannister com compra segura pela web
-0.19979852,0.2387735,3,Neutral,other,ea3d2a345d77d62026a947c61eeae44a,o objeto em questão foi o q eu esperava mais a embalagem poderia ser um pouco melhor deveria ser de metal a final para se presentear uma pessoa a embalagem é muito simples
0.17070787,0.07511381,0,Positive,delivery,453f00dd360f142fe31eaf0842fecaeb,entrega rápida antes do prazo
0.253578,-0.20809686,5,Positive,other,8e5961cd3b868a3b8382f19b52fc8135,atendeu plenamente minhas expectativas
-0.50593084,-0.07328251,2,Negative,delivery,b8ee78b3ced2f119b89b611a0efdba7b,meu pedido consta como entregue mas na verdade não foi e a loja não respondeu meu questionamento sobre a não entrega
0.2111183,0.2582534,6,Positive,product,440bc74067e9d015bed8101fdd360388,produto atendeu a todas expectativas
-0.3242126,-0.03454674,2,Neutral,product,1a41024a69f98c495962be70be0519ab,porem não recebi meus produtos ainda
0.24073051,0.06422221,4,Positive,other,70d50e50a39d0d1f8c80b17b3382a9e2,consumidor satisfeito
-0.44164467,-0.20107237,2,Negative,other,81f388a673f2346c96d2fb7c66219462,fiz a compra de caixas e recebi apenas caixas
0.1488102,-0.19510794,0,Positive,delivery,3d299397d4114746c919c24c2dbfd2de,veio no prazo se fosse um prazo mais curto ficaria excelente
-0.34414333,-0.517345,2,Negative,other,11be6f13606ce611412d7d4a589a1bc6,ate agora nao recebi
-0.4080739,-0.03135039,2,Negative,delivery,516fc2c9dd1d20dbf4612efd233196e0,não sei o que houve era pra ser entregue o produto até o dia de abril e hoje já é dia e não me entregaram ainda
0.47194493,0.21869853,1,Positive,product,7d34a49b2085913d8438c791b8e11edc,produto excelente chegou dentro do prozo super recomendo
0.05723454,0.3933011,6,Positive,product,35f95f6b8dbc08d7f05c36c7e6375ee8,produto de acordo com a descrição
0.4014877,-0.1125314,4,Positive,other,357abf674f03fa07cf739c4434f60044,ótima vendedor muito bom obg
0.4395978,0.25855216,1,Positive,delivery,3c6e0ca9657bb7f6b64594cedee24dc2,produto ótimo e entrega super rápida super recomendo
0.34364963,0.25787792,4,Positive,delivery,a5cf581145b99998d7714af716504272,adoro comprar na lannister entrega sempre no prazo produtos de qualidade
0.43346643,0.26820967,1,Positive,product,5f91aed4e8a8d4dddeb3fd0b190d673c,produto muito bom recomendo
0.3807069,-0.33659875,5,Positive,delivery,db832f484a6075013c76221fff363de2,vocês foram muito rápidos na entrega estamos de parabéns
0.24253573,0.4768214,6,Positive,delivery,35d9615ee6f747e051443ba75fea2550,produto entregue corretamente dentro do prazo muito bom o atendimento
0.26565397,0.2920864,1,Positive,product,41def689774eec00681924d3e7c59495,produto muito bonito e resistente recomendo
-0.33477795,0.12228643,2,Negative,product,2af448a007358e797cbc5a0aa353bc14,produto entregue faltando peça já entrei em contato foram dois e mails através dos e mails as lannister estou aguardando uma solução até agora nada
-0.5040171,-0.081577875,3,Positive,product,aef964d084474abc8acac0c638cd8bf3,a única coisa que eu não gostei foi que o produto venho sem a nota fiscal
-0.44500768,-0.38251978,2,Positive,other,6c0a3719015e091b90882e071fb126d4,acho que não recebi por causa da greve dos caminhoneiros
0.19884013,-0.29895446,0,Positive,delivery,bab8351ba3ac054bd88e8269f5be4cc0,parece estar tudo ok chegou dentro do prazo
0.2724461,0.2893966,6,Positive,delivery,8dcc02fa3ff3703e212801e5e4058f8f,produto exatamente igual ao anunciado chegou bem antes do prazo previsto recomendo a todos
-0.36017913,0.054457717,3,Negative,product,05af726028990486adfa937cdabe092c,não entendo o que está acontecendo me parecia uma compra e um produto bem simples
0.20007329,-0.061441794,4,Positive,delivery,43e359d6aca8353d56e8642e14b3f8eb,vendedor muito bom recebi antes do prazo
-0.12079953,0.51242393,6,Positive,delivery,4a088b8968ce1aa868a3e1090ad03ef5,o produto foi entregue antes do prazo determinado pelo fornecedor
0.2525758,0.2727264,4,Positive,product,7beb866203fed544c5a7180571f5ab80,o produto é ótimo já faz algum tempo que uso agora a loja é excelente em todos os sentidos
-0.2727341,0.12142911,2,Positive,product,449074a7841f061e7122eb8bd4cf03b7,bom acabamento produto atende expectativa so não gostei do atendimento empresa consumidor demorou dias para dar retorno sobre duvida
0.28779596,0.015195303,0,Positive,delivery,ba6e4118e66a1d5cac5b491e234063ab,entrega rápida e acertada
-0.48568076,0.031656407,2,Negative,product,19a11a8a3d5273f0619429fb61f9bce8,nao recebi o produto
0.15300314,-0.06435038,1,Positive,other,16bd0549db27b86574ca9b742516e297,serviços todos ótimos porém achei só o fecho um pouco frágil recomendo
0.00990212,0.15522882,4,Positive,delivery,b8db5dce83ae6824977a6a8212d0ce1b,a loja utiliza os correios para o envio e a entrega prevista até foi realizada em muito antes do previsto parabéns por utilizar os correios excelente
-0.3071367,-0.2540738,2,Negative,other,e7c316fc85203e6176f21d93989a3fa0,de unidades como prometido recebi apenas unidades
0.30038387,-0.20779938,0,Positive,delivery,6aaa32abdd1089f73842aef19e5ae8df,veio em perfeita condição e antes do prazo
-0.36177915,0.062987424,2,Negative,product,cab9227e04805bce0e4401cee06b0232,ainda não recebi o produto
0.13593692,0.32401595,6,Positive,delivery,9113653ba90e7cde02a2baa1918faa59,o produto veio certo dentro do prazo de entrega
-0.35912043,-0.21976894,3,Neutral,other,7750c5e4bc6b1b025f880a293a18cce5,eu comprei uma capa pra guitarra e veio errado ela veio pequena demais a guitarra nem cabia
0.3599946,-0.14366047,0,Positive,delivery,3d1b2c2ab0287c84cd3fc0bdafa92230,entrega rápida e tudo certo
0.14034148,0.037484787,4,Positive,delivery,df9f772f9ce64be547a7efd01a83013d,recebi no prazo corretamente e facilidade em comprar e pagar
-0.22196674,0.16244414,3,Positive,delivery,35f6c22ed1bdb272d61b168bef1d3d62,a entrega foi rápida porém achei a qualidade inferior ao anunciado e portanto o preço achei caro por conta da qualidade
0.22029297,0.43362662,6,Positive,delivery,4fbf3ab225d54dabd2fb60f7a0affd91,entrega rapida produto muito bem embalado
0.4045139,-0.049460903,4,Positive,other,5d9da9c39bed7fce4fa2afe5b275bbce,sempre compro e recebo tudo certinho super recomendo
-0.21903284,0.19191092,4,Positive,other,54cecc59067599dc627cbf21969d26ba,entregou voltagem diferente da compra
-0.58218765,0.060421623,2,Negative,delivery,e187f41ff8aaeff894af2ddbe19d683e,não recebi meu produto e só atualizaram o rastreio depois do prazo de entrega acabar correio mentiu dizendo que me neguei à receber quero meu dinheiro de volta inclusive o frete
0.17452092,-0.14166893,3,Neutral,other,0c84a741d5fb52fe1e0db1aa2990eb8b,é uma cortina boa mas simples
-0.14639974,-0.2443414,3,Positive,other,b06a3ab8a866b7f1bcba942dfa181695,cortina linda material maleavel me surpreendi
-0.48533154,0.08257019,2,Negative,delivery,2bd732636f0adadc728f724090f68a28,não gostei da qualidade do produto muito frágil sem contar que tive vários problemas com a entrega o prazo era de dias e chegou quase um mês depois é ninguém me atualizava sobre o atraso
0.12966633,0.14749819,6,Positive,delivery,50386c7a98c71c4014fe96357b4dba2c,recebi os produtos dentro do prazo obrigado
0.18386413,-0.5702471,5,Negative,other,fce56bf0fa0af771bb9f65026c186b0d,este recebi certo
-0.3570363,0.13659891,3,Negative,product,2275289f8c8b766d77b1d501f40a93cb,está faltando um produto
-0.37560415,-0.00057881325,2,Negative,product,55ee97ae96dbb2d923c6d9be1c925a71,trinta dias pra receber um produto e ainda não chegaram todos e vcs deram dias falta de compromisso
0.24147661,0.03019657,1,Positive,other,76397c6f870efab2424716bd96aa4caa,será muito bem utilizado nas produções audiovisuais
-0.030590512,0.031595595,0,Positive,delivery,0a1d3b5a82fb982d7327000f374dc07a,entrega rápida pra configurar o wifi repeater é complicado só com auxílio de um técnico
-0.52676535,0.11489753,2,Positive,delivery,d1a7994ee5dc459c4099f94d8a33218a,houve tentativas de entrega mas eu não me encontrava no momento para receber aguardo orientação de como proceder para receber o produto ou cancelar a compra
0.41394645,0.31958184,1,Positive,delivery,254e1076a900c07d6f1dea1893bdeddb,produtos ótimos entrega rápida super recomendo
0.055812895,0.16202188,1,Positive,product,d01543f32ae9bd8345bd21b1cd043370,produto muito bom pra lavar meu carro não gasto muito água e lavo rápido
0.3792225,0.14788005,1,Positive,delivery,8d38a7cedc3a57bd9bb9a7f3371059ed,muito satisfeito com os produtos e entrega
-0.20031995,0.17107609,3,Negative,product,51533acfb4fcd3a80f17c0537668c2cf,a descrição do produto não confere disseram que era pintura eletrostática e era papel
-0.03503248,-0.1457539,0,Positive,delivery,c93a6b5373c1d827de84ec782fa140fd,recomento entrega pontual
0.25778323,-0.3547108,5,Positive,other,c5b73a47f58d063dacf26d7113b7e6bb,meu filho ficou muito feliz
-0.34905654,0.111108296,3,Negative,product,40f3f2804ac4d58fb4c0e5f4138038ae,o relógio não era original e a foto do anuncio não batia com o qual recebi produto de pessima qualidade
0.38211232,-0.53486365,5,Positive,other,aff09ad489e50f8d9b4d98e1ff92e12b,gostei muito
0.2504452,-0.06316437,1,Positive,delivery,b2613d80a190a5250809e0564b5c182e,muito rápido entrega kit capinha e peliluca perfeito parabéns
0.084232256,0.25771883,6,Positive,product,2fc6c1b88dd90c2f114205609a160b07,produto conforme o anunciado tudo certo chegou antes do previsto
-0.25973585,0.32299742,3,Negative,product,d0a19c1e207e62dc274f7acbc3538fe6,o produto vendido é falsificado a imagem do produto é embaçada pra não dar pra perceber claras diferenças entre ele e o original
